comment,label,df
මෙකි හිතන් ඉන්නේ මේවා කරලා ලන්කාව කිම් කාර්දේෂන් වෙන්න වෙන්නැති..අරුත් එකටම හරියන කුණුහරුප රැපා නේ,1,D
කවුද බන් මුන් ඇයි බන් ගොබ්බයෝ ගෙනත් චූන් කරන්නේ ගොන් බඩුයී කුඩ්ඩොයී,1,D
ජන්දෙ කාලෙට හොදයිනෙ දැන් ම ඉදලම මිනිස්සුන්ට අං තට්ටුව දුන්නාම,1,D
රැපියල් 500ක් වත් දුන්නානමි හොදයි..ලබන අවුරුද්දේ් නමි අපිටත් පුළුවන් උදවි කරන්න,0,D
කී දෙනෙක් කියලා පෝලිමේ ඉන්න ඇද්ද 100 ගානෙ හරි දීපු එක වටිනවා කව්රුවත් ඔහොම දීලා නැනේ අපි ඒක අගය කරන්න ඕනෙ ඔබ තුමාට පින්,0,D
දෙන්න බැරියැ ගහන ගැහැලි වලට අහිංසක මිනිස්සුන්ගෙ සල්ලි හොරකන් කරලා දැන්...දෙනව ඉතින්..නම හදා ගන්න..,1,D
"500 එපා කියමුකෝ 250 වත් දුන්නනම් හරිනේ ,ඔකනම් පුදින්න කරපු දෙයක් වැදගත් කමක් නෑ හොද වැඩක් එත් ඉතින් වටිනාකමක් නෑ",1,D
බුදුන් දකින්න බැරි වෙයි ලොකයාට වැරැදි ආදර්ශ ජනගත කරන කොට....,0,D
සද පෙරලපු මෝරු කොහෙද තඩි ගහකට පෝර මොකට අනේ මනෙ මගෙ වාරු අරං හරි ඇවිත් මාව මරපන් මට මාර සතුටුයි බං කාට හරි හරිනම් සාර සදිසි පෙති පාර දිගට මගෙ මූණ බලලා කියපන් මේක මාර රටද උඹට,1,D
කිරිකට් කිරිකට් ඕව ඔක්කොම සාමාන්‍ය දේවල්නෙ සුපුරුදු විලාසයට ආව නැවතත්.... බලාපොරොත්තු තියා ගත්තට ගහපන් මට....මරපන් ශාන්ත මාව.....,1,D
"මහින්ද ආවා කියලා මිනිස්සුන්ට ගහපන්,මරපන් කියලා කියන එවුන්ට ත්‍රිවිධ රත්තරනේ පිහිටයි. ආරක්ෂාවයි #ගොන්බදිනකනු",1,D
අතුරු තහනමක් විතරයි.ආයෙත් රනිල් අගමැති වෙන්නෙ නෑ.මේක අවුල් නම් ජනාධිපතිට ජනමත විචාරණයක් පැවැත්වීමේ බලය තියෙනව,0,D
වටෙම්ම ලියුම් ඉස්සෙල්ලත් ආවා ඒවා ඇහුවනම් අද කොටියා උබෙත් ඇට දෙක ගලවන් ගිහිල්ලා.. පොන්න ටොයි පේජ් කාරය..,1,D
මුට රිදිලා රනිල් එලෙව්වට.මුත් සමණළයේක්ද කොහෙද?සම්මානය පුකේ ගහගනින්.,1,D
ඔහොම කියල සුවර් එකටම ඔපිස් එකට ගිහින් කුට්ටිය ඉල්ලන් සොරි සර් එතන කැමරා ගොඩක් තිබුන කියලා සැලුට් එකකුත් ගහක යවන්න ඇති,0,D
"නීතිය කඩුවනම්, දඩ කොලයක් දීලා යවන්න....එකයි නීතිය, පණ්ඩිත කතා කියවන එක නෙමේයි.....ඔය පම්පෝරි ගහයි මන්ත්‍රී කෙනෙකුගේ පුතෙක් හිටියනං.....",0,D
දීල ලියන්න මහත්තයා කිව්ව විතරයි ඩෑල් එක ඇඹරෙන්න ගත්ත කියහන්කො. ඊට පස්සෙ මගෙන් අහනව මහත්තය කොහෙද වැඩකරන්නෙ කොහෙද ඉන්නෙ මම මෙහෙ පොලිසියට අලුතින් ආවෙ කිය කියා. කොහොමහරි ඒ පාර මෑන්ස් මාව ලිව්වෙ නෑ කියහන්කො,0,D
ඔය විදියටම මහිංදානන්දගෙ පුතාටත් කතා කරාද දන්නෙ නෑ.,0,D
ඕකට කියන්නේ ඉරිසියාව කියලා මහත්තයෝ ...නිකන් සෙනග ඉස්සරහ පොර වෙන්න යනවා..වැරැද්දක් කලානම්....දඩ කොලයක් දෙන්නේ නැතුව ....,0,D
"කමෙන්ට් දිහා බැලුවම පට්ට ආතල්.සමහර වුන් හැමතිස්සෙම කියවනව නේද බයික් ත්‍රී වීල් විතරයි අල්ලන්නෙ,ප්‍රාඩෝ ලැම්බො අල්ලන්නෙ නෑ කියල.දැන් මහත්තයො තේරෙනවද එහෙම මගුලක් නෑ කියල.සමහර පොලිස්කාරයො ඇති වාහනවලට බය.හැබැයි මතකතියාගනිල්ල කොන්දක් තියන පොලිස් මහත්තුරු ටිකක් හරි මේ රටේ ඉතුරුවෙලා ඉන්නව කියල.ලැම්බොගිනි කාරයට බැන්නම රිදෙන ගොන්ස්ල පාර තොටේ ඇවිදල බලපල්ල දැන්.....එකෙන්ම එල පොලිස්කාරයෙක්",0,D
නියම පොලිස් නිලධාරියෙක් ඔහුට අපගේ උත්තමාචාරය,0,D
මේකෙ රාජපක්ෂමැතිතුමාට බැනලා තියෙන උන් ගැන බලපල්ලා.. උන් ඔක්කොම රනිලා වගේම ජාතියක් ජන්මයක් ආගමක් නැති උන්..,0,D
වීඩියෝ එකේ අපිට පේන ටිකේ නම් කතා කරන්නේ පොලිසියෙ මහත්තයා බව ඇත්ත.හැබැයි ඒ මහත්තයා ඔහොම කතා කරන්න හේතුවක් ඇතිනේ.එහෙම නැත්නම් එකපාරටම ඔතනට සෙනග වට උනේ නෑනේ.අනිවාර්යයෙන් කාර් කාරයා ලොරි ටෝක් දීලා.අනේ ඉතින් අපේ අයටත් ලැම්බෝගිනී කීවොත්.නීතියට බනින්නේ බල්ලට වගේ,0,D
හැබැයි එහෙම අයටත් සමහර දේවල් වලදී අන්තිමට පිහිට වෙන්නෙත් නීතිය විතරයි.ලැම්බෝගිනී කීවම අපේ කට්ටියට අම්මො..කසාද බැදලා මධුරි ඩික්සිත් ගෙනාවත් කලු බන්ඩගේ කෙල්ල ගෙනාවත් වෙන්නේ එකම දේනේ..,0,D
අනෙ මගුල තමයි ගොන් ආතල් පොලිස් පොර ලංකාවෙ නෙවෙයි වෙන්නැති ඉදලා තියෙන්නෙ මෙච්චර කල් ..,0,D
ඇයි බං ඉතිං ඔතන 75ක් විතර වටවෙලා ඉන්නෙ. නිකං මැජික් 1ක් පෙන්නනව වගේ,0,D
ලියුම එයි හෙට බලන් ඉන්න පොලිස් මාමි රෙදි ටික පැක් කරන්,0,D
ලොකු අය්යෙ මන් උබට කීව ගෙනත් දාපන් ගෙදෙට්ට කාර් එක.. ආයෙ එහෙම අරන් පල බලන්න ..,0,D
ආදරණිය පොලිස් මාමේ ඔවාලා තනි ඉරි කපන් යන්න ඔවාලා කාගේ පුතාලද මාමේ,0,D
අන්න නියම නිළධාරියෙක්,0,D
මහින්දානන්දගෙ පුතන්ඩියව මතක් උනේ මට විතරද,0,D
බොරු ශෝ බන්..හිතපන්කො ඔතන සිරිසේන දහම් හරි අර බේබිල තුනෙන් එකක් හරි හිටියනම් ඔය සද්ද නැ බන්..,0,D
මේ ම්හත්තය දැං ඉන්නෙ යාපනේ.... උසස් වීමකුත් එක්කම...,0,D
පුදුම මන්දමානසික පොරවල් තමා ලංකාවෙ ඉන්නෙ කියලා හිතෙනවා කමෙන්ට් කියෙව්වම,0,D
අවුලක් නෑ එල ඒත් මේ පොලිස් කෝලමේ තවත් එක්තරා අතිසාර්තක මහජන රංගනයක,0,D
එල ඔෆිසර් කෙනෙක්,0,D
කියන දේ තේරුම් ගනින්,0,D
මන්ත්‍රි කෙනෙක්ගෙ නම් සැලුට් එකක් ගහලා යන්න බුදුසර් කියයි.,0,D
කැමරා ඉස්සරහා ඔනම එකෙක් ලොක්කො තමා.,0,D
මොනාද බන් මේ අපබ්‍රංස..,0,D
ජනධිපතිගෙ පුතා අවනම් සැලුට් ගහල සමවෙන්න සර් කියලා යවයි,0,D
ජනාදිපතිගෙ පුතා ආවනම් නවත්තන්නෙත් නෑ ඔය පොලිස් කාරයට ගෙදර යන්න වෙන්නෙ ඒම උනා නම්,0,D
මේ කමෙන්ට්ස් මාරයි බං..,0,D
පකේ පොලිස් හුකන්නල බන් මුන්,1,D
මහින්ද හොරා මහින්ද හොරා,0,D
නිකං බයිලා වැඩක් නෑ,0,D
වැරැද්ද කලා නම් දඩ ගහන්න,0,D
අප්පා මීට වඩා නීති විරෝධි වැඩ වෙන්නෙ නැති අගං සම්පූර්න රට මේක,0,D
අර ඇමති පුතා හිරේ නොදා ඇප දුන්නොත් තමා බලාගන්න තියෙන්නෙ,0,D
මෙහෙමයි වැඩේනං හොඳයි ඒත් රටේ ඔයිට් වඩා පස්න තියනව බං විසඳන්න,0,D
ඒ උනාට ඇත්තටම ජනාධි පතිගේ පුතා උනානම් සැලියුට් ගහල වැඳලා යවන්නේ,0,D
මා... මෙතෙන්ට පමිණියේ කොමෙන්ට් කියවීමටයි.,0,D
උබට දුන්නු අවස්තා මෙසන් බාස් කෙනෙකුට දුන්නත් උත් දැන් බොද බැටෙක්.එකක ලකුනු ටිකක් ගහලා කැරි ටොක් දාන්න එපා පකො.,0,D
පව් සුද්ද බය උනා මයීක් එක උදුරලා ගත්ත විදියට... තොට බැන්නෙ නැතිනම් තෝව චාටර් කලේ නැතිනම් තෝ අදත් වෙනද විදියට ගහන්නෙ.... ඒක මතක තියා ගනින්.... අපි ක්‍රිකට් දන්නෙ නැතිව ඇති උඹලා තරම්... හැබැයී අපි මේ ගේම් එකට පට්ට ආදරෙයී.... සතුටු වෙන්න පුලුවන් ලංකාවෙ එකම දේකට අපට තිබ්බෙ ලංකාවෙ ක්‍රිකට විතරයී....ඒකයී කොහොම උඹලා ගැහුවත් දිගටම පරාද උනත් අද ගහයී කියලා ටීවි එක ඉස්සරහ වාඩි උනේ... උඹලා හැමදාම මෙහෙම ගහපල්ල... එච්චරයී අපට ඕනා....,0,D
"එක මැච් එකක් දිනෙව්ව එකට, අර මෙච්චර කල් පරාද කරලා ගූ කරපු ඒව අමතක නෑ කාංචනා මෙන්ඩිස්...",0,D
යකෝ වැඩිය ඉදිමෙන්න එපා. උබ අදත් බිංදුවට ගියත් අනිත් එවුන් ටික ඔය ගාන ගහනවා,0,D
ඔබ තරග ගනණාවක් අසාර්ථක වුනු නිසා තවත් නවක දක්ශයෙකු ට කණ්ඩායමේ අවස්ථාවක් ලබා දෙන්න ඕනෑ කියන මතයේ බොහෝ අය හිටියා ..ඒක සත්‍යයක් . එහෙත් ඔබ කාලෙකින් තරග යක් ජයග්‍රහණය කරා ගෙනගිය පලියට මෙහෙම ප්‍රකාශ නිකුත් කිරීම ඔබේ අනාගතය ට එතරම් ගුණ නොවේ මලයා... නිහතමානී වෙන්න ..බුද්ධිමත් වෙන්න ..,0,D
බැන්නෙ හදාගන්නනෙ මැට්ටො හා යන් යන් බියර් එකක් ගහන්න,0,D
ක්‍රිකට් පවතින්නෙ ප්‍රේක්ෂක ආදාරය ආකර්ෂණයත් එක්ක..ඒක නැති කරගන්න එපා මෙන්ඩිස්.ලොකු ඉනිම් ගහපන් අපි ආසයි බලන්න ක්‍රිකට පපුවෙ දුවන පැරදුනාම දුකට කියවන අහිංසක ප්‍රේක්ෂකයන්ට ලොකුකම් පෙන්න එපා.,0,D
හිතවත් කුසල් මෙන්ඩිස් වෙත..මයික්‍රෆෝනය ගෙන ඔබව වීවේචනය කල ප්‍රේක්ශකයන්ට දොස් පැවරීමට පෙර ඔබ දැන ගත යුතු කාරනාවක් ඇත.පලමුව ඔබ දැන ගත යුත්තේ ඔබ ක්‍රීඩාකරන්නෙ වත්ත පහල බෆලෝ ක්‍රීඩා සමාජයට නොව ”ශ්‍රීලංකා ක්‍රිකට්” යන නාමය ඉදිරියෙන් බවය.,0,D
ශ්‍රී ලංකාව කියා රටක්වත් තිබෙනවා යැයි ඇතැමුන් නොදන්නා කලක එම නාමය ලොවට හදුන්වා නාමයක් ඉදිරියෙන් බවය.අපේ අතීත ක්‍රීඩකයක් දහසක් දෙනා දුක් කරදර බාදා මැද ගොඩ නැගූ ක්‍රීඩාවක් වෙනුවෙන් බවය.මිලියන 21 වූ ජනතාවකට සැනසීමක් ලබාදෙන මේ අමුතු ඇටයේ ඇති එකම දේ ඉදිරියෙන් බවය.,0,D
එම නිසා ඔබ හොදින් ක්‍රීඩා කරන විට ගුණ ඇසීමට සේම ඔබ දිගින් දිගටම අසාර්තක වන එල්ලවන විවේචනයන් භාරගැනීමටත් පුරුදු වන්න.ඔබ කියන්නාක් මෙන් ඔවුන් ඔබ තරම් ක්‍රිකට් නොදන්න්වා විය හැක. නමුත් ඔබට වඩා ශ්‍රීලංකා ක්‍රිකට් යන නාමයට ඔවුන් ආදරය කරනවා නිසැකය. ඔබලා වසරක් ගන්නක් පරාජය වන වින විටත් කාලය මුදල් වැය කරමින් රූපවාහිනි තිරය ඉදිරියේ ඉදගන්නෙ ඒ නිසාය.,0,D
ඔවුන්ට අවශ්‍ය වන්නෙ ඔබේ රටේ ජයග්‍රහනය දැකීමට විනා දොස් පැවරීමට නොවේය.ඔබලාට මෙන් මිල මුදල් යාන වාහන වරප්සාද ඔවුන්ට හිමි නැතිය.ඔවුන්ට හිමි වන්නෙ ඔබලා තරග ජයග්‍රහනය කිරීමෙන් ලැබෙන ප්‍රීතිය පමනක් බව සිහි තබාගන්න.ඔබලා කිසිදු වගකීමක් නොමැතිව ක්‍රීඩා කරන විට ඔවුන් සංවේදී වීම බව සාදාරණ බව තේරුම් ගන්න,0,D
දිගින් දිගටම අසාර්තක වන ක්‍රීකයන්ට අවස්තාව ලැබෙන විට ඔබ හා අද ඉනිම ගොඩ නැගූ ඕශදලා ෆනෑන්ඩුලා විශ්ව ෆනෑන්ඩුලා වැනි දක්ශයින්ට දොර වැසෙන බව වටහා ගන්න.මහේලද වරක කියා තිබුනේ ඔබට ජාත්‍යන්තර ක්‍රිකට් පිටියෙන් විවේකයක් අවශ්‍ය බවය.ඇතැම් විට ඔහුද ක්‍රිකට් නොදන්නවා විය හැක.,0,D
ඉතිං මා හිතවත් මෙන්ඩිස්..තවත් කියන්නට ඇතත් මෙතනින් නවතිමි.ඔබේ විශිෂ්ඨ ඉනිමට සුභ පතමි.ඉදිරියේදීද ඔබ මෙවන් දක්ශතා නිරන්තරයෙන් දක්වනු නැරඹීමට අපේක්ෂාවෙන් බලා හිදිමි.අවසානයේ පුංචි ත්‍රී රෝද රථ වැකියකින් සටහන අවසන් කරමි..,0,D
ගොඩක් උඩ යන්න එපා වැටෙනකොට රිදෙනවා වැඩියි,0,D
මීට පනටත් වඩා ක්‍රිකට් වලට ආදරය කරන ක්‍රිකට් නොදන්නා ප්‍රේක්ශකයෙක්,0,D
අභිමානවත් ජාතියක් විදියට හිටපු අපිව පාජාත කරලා තියෙද්දි තෝපි දිනුවත් ඒකයි පැරදුනත් ඒකයි.අපිට පාන්ද,0,D
ඔබ අද ලකුණු 84 ක් ගසා කි පුරාජේරැ කතාව මම රෑපවාහිනිය ඉදිරිපිට සිට අසා සිටියෙමි..ඒ කතාවට අනුව ඔබ ස්තුති කලේ ක්‍රික්ට් දන්නා අයට සහ ඔබ සමග සිටි කන්ඩායමට පමණි..,0,D
ඔබ ලකුණු 50 ගැසූ සැණින් මෙය ඔබට කියා හතුරැසිංහට ඉගි කරන අයුරැදු ඊට පෙර මම බොහෝ අප්පිරියාවෙන් යුතුව බලා සිටියෙමි..ඉතින් මෙන්ඩිස් මල්ලී..මට කියන්න ඇත්තේ මෙයයි..,0,D
ඇත්ත .. ඔබ කියන අයුරින් මේ රටේ ක්‍රිකට් නරඹන බහුතරකය් ක්‍රිකට් ගැන නොදනී..එය හොදටම ඔප්පු කිරීමට ඇවැසි නිදසුනක් මට අපේ නිවසින්ම පෙන්වා දිය හැකිය..,0,D
ඒ අපේ අම්මා ය...ඈ දැඩි ක්‍රිකට් ලෝලියෙකි ..ඒත්.ඇය අඩුම තරමින් ඕවරයට බෝල ගණනවත් නොදනී..ඒ වුනත් තරගයක් යන හැම විටම අපේ කට්ටිය කීයක් ගැහුවද.. අපේ කට්ටිය දිනුම් ද.. අර්ජුන කීයද අරවින්ද කී්‍යද අයියෝ සනත් ජයසූරිය අවුට් වුනාද..අර පුංචි කොලුවා..ඔව් අන්න හරි කඵවිතාරන තවම ගැහුවෙ නැද්ද ? යනුවෙන් යන එන ගමන් රෑපවාහිනියට එබෙමින් අසන්නීය. . අප මෙන් සංගා මහේල නොකියා ක්‍රීකඩයන්ගේ සම්පූර්ණ නමින් ම ඔවුන් හදුවන්නී ය..ඒ වුනත් ඔබ කියූ පරිද ඈ ක්‍රිකට් ගැන මෙලෝ දෙයක් නොදන්නී ය..,0,D
ඩක්වරත් ලුවිස්..නෙට් රන් රෙට්.. බෝලින් පිව්.. බැටින් පිච්..හිට් විකට්....හෝකායි සිස්ට්ම.තර්ඩ් අප්පයර් .රිවිච් ඇයට මැජික්ය..,0,D
ඒ වුනත් කවුරැ හරි පනහක් ගැසූ විට ඇය සතුටු වන්නීය.. බිංදුවට ගිය විට බැණ බැණ යන්නී ය.. ඒ බිංදුවට ගිය කෙනාම ආයෙ හෙට සී්‍යක් ගැසූ විට කව්ද ඒ මාවන් අතපත්තු ද? අපට දුරින් නෑයෝත වෙනවා කියමින් පම්පොර්ද ගසන්නී ය..කලින් බිංදු අමතක කරන්නී ය....,0,D
ඒ ඇගේ ක්‍රිකට් දැනුමේ පරිමාවයි...ඈ පතිචාර දක්වන්නේ ක්‍රීඩාව ඇයට දැනෙන තරමට ය..,0,D
කුසල් මෙන්ඩිස් ..ඔබ නොදන්නවා වුනාට මේ රටේ බහුතරයකට ක්‍රීඩාව දැනෙන්නේ ඒ අයුරින් ය... .,0,D
ඔබ අද ලකුණූ කීපයක් ගසා වීරයෙක් සේ සුද්දාගෙන් මයික්‍රෙපා්නය උදුරැගෙන අපහසා කලේ එහෙව් අහිංසක ක්‍රීඩාලෝලීන්ට ය...‍කුසල්....අපි සංගීතය ගැන දන්නේ නැත....එහෙත් හොද ගීතයක් හුදනා ගැනීමට අපට හැකිය.. ..අප රගපෑම ගැන නොදන්නෙමු..එත් හොද විත්‍රපටයක් රස විදිමට අපට හැකියාවක් ඇත..එලෙසින්ම අප ක්‍රකිකට් ගැනද මහ ලෝකු දේවල නොදන්නෙමු. ඒත් හයක් හතරක් ගහන එකෙක්ට හුරේ දාන්නට විකට් ගන්නා එකෙක්ට ලනුවෙන් එපිට සිට ජයඝෝෂ නගන්නට අපි සතු දැනුම හොදටෝම.ප්‍රමාණවත් ය..,0,D
කුසල්...ඔබ නොදන්නවා වුනාට ඔබ බිංදුවට දැවී යන හැමදාකම ඊළග තරගයේදී හෝ ඔබ ලකුණු කීයක් හරි ගසාවියැයි අපි කට ඇරන් බලන් සිටියෙමු..විශේෂයෙන් අද තරගයේදෟ ඔබ නැවතත් ලකුණු අතරට එන විට අප කාලය මුදල් ( කරන්ට් බිල් ) නාස්ති කරගනෙ මෙරට සිට ඔබට හුරේ දැමුවෙමු..ඔබ අපහාස කලේ එහෙව් අපට ය..,0,D
ඒ පහත් කතාව උඹ සිංහලෙන් කිව්ව නිසා හොදය.. හොද වේලාවට මොලේ කලදක් ඇති පරිවර්තකයා ඒ උද්දච්ච කතාව ඉංග්‍රීසියට පරිවරතනය කලේ නැත..එහෙම කලානම් හෙට දින අපට සුද්දන් ඉදිරියේ රෙද්දක් ඇදන් මැච් එකක් බැලීමට නොහැක වන්නට ඉඩ තිබුණි.,0,D
ඉතිං මෙන්ඩිස්..ඔබ මීට පසු අර ඔබේ කකුල හැදු අයියාත් ක්‍රිකට් ගැන දන්නා ඔස්තාර්ලා ත් ඔබේ ආදරණීය හතුරසිංහ සර්ත් වෙනුවෙන් ක්‍රීඩා කරන්න..,0,D
අපි අපේ වැඩක් බලා ගන්නම්.......ස්තුතියි උඹට .. පිස්සන් මෙන් ක්‍රිකට් තරග නරඹන ක්‍රීඩා ලෝලී අප ගැන උඹ හිතන් ඉන්නා පහත් ආකාරය තේරෙන සිංහලෙන් ප්‍රසිද්ධියේ කියා දුන්නාට....,0,D
ඕනෑම පාර්ශ්වයක් වෙතින් එල්ල වන පිඩනයක් දරාගන්න හැටි සහ .ඊට ප්‍රතිචාර දක්වන හැටි මේ අනෙක් පින්තූරයේ සිටින මහත්තුරැ ඇතුඵ අර්ජුන සනත් මුරලි වාස් වැනි ශේෂ්ඨයන්ගෙන් ඉගෙන ගන්න...,0,D
හදා ගන්නනම් හුත්තො ගෙදර එක්කන් ගිහින් කන්න බොන්නත් දීපියව් මට....,1,D
ටෝක් දීලා ආයේ රීගෙන වරෙන්කො...යකෝ ලෝකේ තිබුන අන්තිම මැච් එක වගෙනේ මුගේ කතාව,1,D
අපෙ පුකේ ඉත්තෑවෝ දුවන්වටනේ අපි ක්‍රිකට් බලන්නේ එක මැච් එක්කට ලක්ශ 10ක් වැඩිය ගෙවනකොට අපිනේ ඒවා ගන්නේ..ප්‍රෙක්ෂකයයෝ අයින් උනොත් මුන්ට තේරෙයි..කවුරු හින්දද ක්‍රිකට් තියෙන්නේ කියලා,1,D
අනෙ මොක්කුද මේ අපේ ගෙදර දැන් ක්‍රිකට් තහනම්.ඉස්සර වගෙ ටීම් එකක්ක් ලන්කාවෙ ආයේ එන්නෙ නෑ ප්‍රීමා නූල්ඩ්ස් ඇඩ් වලට හොදයි,0,D
නජිත් උබ මගෙං ණයට ගත්ත රුපියල් 10000/= අරගෙන දැං අවුරුදු දෙකක් වෙනවා.. මං දන්නවා උබ මේක බලනවා කියලා...මූනට කියන්න බැරි හින්දයි මෙහෙම දැම්මේ... මේක දැක්ක ගමන් මගේ නය ගෙවපන්..,0,D
දැන් මේ පේජ් කාරයෝ කුසල්ට බැනලා ඒක දැකපු කුසල් මෙන්ඩිස් මුන්ට බයේ මැච් එක ගහල අද. කුසල් මුන්ට බයයි.. අනේ පලයන් වහේ යන්න.. ඌට පුලුවන් දවසට ඌ ගේ දක්ශතාවයෙන් ඌ ගහනව.. ඇඩ්මින්ල පුක දෙනවනේ. තොපි නිසා තමයි එහෙනම් මුන් දිනුවේ අනේ යකෝ...,1,D
කුසල් මෙන්ඩිස් මම දන්නවා උබ මේකත් ෆලෝව් එකේ ඉන්නවා කියලා. අප්පට හැමිනෙන්නැතිව ගහපිය හැම මැච් එකකම. උබ නැතිව ඉන්දියාවෙ උන් ටිකක් ගෙනත් ලන්කාවේ ටීම් එකේ නමින් ගැස්සුවත් අපි එදාටත් ක්‍රිකට් එක්ක ඉන්නවා.,0,D
ඔව් ඉතින් ක්‍රිකට් නොදන්න අය ඌ එක්ක ඉන්න විදිහක් නෑනේ.මොකද ක්‍රිකට් දන්නැති එකා කොහොමද කුසල් මෙන්ඩිස්ව දන්නේ.,0,D
බැට් එකක් අතිං අල්ලල නැති පේස්බුක් ඔස්තාර්ලට හොඳටම රිදී ඇත...,0,D
උඹල ඌට ආදරේ කරන්න ඕන නෑ... ඌ උට පුලුවං හැටියට සෙල්ලම් කරයි...,0,D
"මනුස්සයෙක්ට දාරා ගන්න පුලුවන් සීමාවක් තියෙනවා,සංගලා,මහේලලා ඉන්න කාලේ ලංකාවේ මීඩියා,සෝශල් මීඩියා මේ තරම් ලොකුවට තිබ්බ නං උන්ටත් මේ දේම තමා වෙන්නේ, ලංකාවේ වැඩිම අපහසයට ලක් උනේ මෙන්ඩිස්, ලංකාවේ ක්‍රිකට් වැටෙන්න වක්‍රාකාරව හරි සෝශල් මීඩියා හේතුවක් උනා, මඩ ගැහුවා කියලා ක්‍රිඩකයෝ හදන්න බෑ බන්",0,D
ක්‍රිකට් දන්න මිනිස්සු දන්නවා තමා කොහොමත් මැච් 10ට 50ක් ගැහුවම ලොකු ටෝක් දෙන්න තමා ඔයා ඉන්නේ කියලා,0,D
කියන්න ඔනේ එක කෙලින් ම පකේ පෙජ් කාරයෝ ටිකටටි..කුඩු ටිවි නාලිකා වටයි කියලා දැමිමෙ එලඑල...ජිවිතෙ ට ක්‍රිකට් බලපු නැති ගොත්‍රික එවුනුයි රගන්නෙ බලන් ගියාම,0,D
උබ මගෙන් ඉල්ල ගත්තු ෆයිල් එක ගෙනත් දීපන්..උබලට දෙයක් දුන්නම ආපහු ගන්න බෑනේ බන්...බලු වැඩ යකෝ...,0,D
බැන්නෙ හදාගන්න කියල විලි වහගන්න උන් වෙනුවෙන් විනාඩියක නිශ්ශබ්දතාවක්!!!,0,D
අනේ බන් උඹල ඌට බැන්න විදිහට නෝන්ඩි කරපු විදියට මිනිහෙක් හැදෙන්නෙ නෑ වැටෙනවා. අනික උඹල කියන විදියට කරීඩකයො අයින් කරා නම් මහේල වගේ ක්‍රීඩකයො මේ රටට හීනයක් විතරයි.,0,D
"මැච් 25ක් ගහල සෙන්චරියක් ගැහුවත් වැඩක් තියෙනවද බන්.. අපි වැටෙන්න ඕන අන්තිම රෑක්න් වලට වැටිල ඉවරයි. ක්‍රිකට් මැච් බලන එක එපා කලෙත් උබලම තමා,ක්‍රිකට් ගහද්දි උබල ප්ලේ කරද්දී මැච් දිනවල දේවි කියල විශ්වාසයක් තියන් මැච් බලන්නෙ කෝමද බන්..",0,D
අපේ සංග මයියා වගේ එවුන් මේ භූමියේ කවද පහල වේද හාංදුරුනේ ..,0,D
මුස්ලිම් ජනතාව මුලු ලොවටම පිලිලයක්...,1,D
"බැන්නේ නැත්තම් මයේ අප්පලා ගහයි..,හැම තරගේම දිනන්න කිවුවේ නෑ අපි..පැරදුනත් ලැජ්ජාවක් නැතිව පැරදුනානම් මිනිස්සු බනින්නේ නෑ..හැමදාම ඔහොම උනන්දුවෙන් සෙල්ලම්කරනානම් ඔයාලත් සතුටින් අපිත් සතුටින්..,",0,D
"උබලා බැන්න නිසා තමා ඌ හැදුනෙ, එහෙනම් බැනලා හදපල්ලකො රට",0,D
ආයෙත් බින්දු පෝලිමක් ඉදිරියේදී,0,D
පොන්නයා මැච් 100ට විතර පස්සේ ලකුණු 50ක් ගහලා අම්මට හිකෙන්න දොඩවනවා .. මෙලෝ රහක් නෑ ගූ පොන්නයා,1,D
ඔහොම කියවන්ට එපා බන් එකක් ගහලා උබලට පඩි දෙන්නෙ ක්‍රිකට් ගහනවට තමා,0,D
එතකොට ලංකාවේ ක්‍රිකට් දන්නේ නැති එවුන් ද මෙච්චරකල් ඉදලා තියෙන්නේ,0,D
"රත්උනාම තමයි ,,යකඩෙ තැලෙන්නෙ,,, තැලුනොත් විතරයි,,, පන්නරේ එන්නෙ,,,,,,,",0,D
මයිගෙ පාරවල් තමයි ගති,0,D
සිංදුවේ හැටියට වීඩියෝ එක මදි කියලා හිතෙන උන් ලයික් එකක් දාන් යමු බලන්න...,0,D
අවංකව කිව්වොත් නුරාවී ඕඩියෝ එක අහම්බෙන් ඇහුන දවසෙ ඉදන් අංක එකේ තියන් අහනව. එපා වෙන්නෙම නෑ. ඒක මාර ෆීල්. සිංදුව අහද්දි ලොවෙත් නැති දේවල් මැවෙනව. හැබැයි කියන්න ඕන වීඩීයෝ එකෙන් ඕඩියෝ එකේ කොලිටි එක ටිකක් එහා මෙහා වෙනව. මීට වඩා දෙයක් කරන්න පුලුවන් වීඩීයෝ එකකට මේ සින්දුවට.,0,D
අවංකව කිව්වොත් මෙහෙව් සින්දු වලට වීඩීයෝ ඕනම නෑ මචන්. මේක මන් දකින විදිය. මේක කොටන්නෙත් මේ ඕඩියෝ එක අහන ගමන්. එනිවේ ආදරෙයි. ලස්සනම නිර්මාණ ගේමු ඉස්සරහට. ජය!,0,D
"මේකෙ ඕඩියෝ එක ඇහුවෙ ගිය අවුරුද්දෙ, හෑන්ඩ්ෆ්‍රී ගහන් ඇස් දෙක වහන් මේක අහද්දි මීට් වඩා හොද වීඩියෝ එකක් මැවිල පේනව..",0,D
